2025-08-19 13:53:58.4501776 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(150): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: D:\etmbms\vsprojects\profcppbook\x64\Debug\profcppbook.exe
2025-08-19 13:53:58.4524472 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(150): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: -d
2025-08-19 13:53:58.4528570 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(128): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): given argument: ComplicatedClass
2025-08-19 14:28:34.1209118 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 61: UserCommand
2025-08-19 14:28:34.1214003 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 62: UserCommand
2025-08-19 14:28:34.1219135 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 63: UserCommand
2025-08-19 14:28:34.1223960 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 64: UserCommand
2025-08-19 14:28:34.1228313 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 65: UserCommand
2025-08-19 14:28:34.1232796 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 66: UserCommand
2025-08-19 14:28:34.1237173 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 67: UserCommand
2025-08-19 14:28:34.1241495 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 68: UserCommand
2025-08-19 14:28:34.1245681 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 69: UserCommand
2025-08-19 14:28:34.1249993 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 70: UserCommand
2025-08-19 14:28:34.1254420 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 71: UserCommand
2025-08-19 14:28:34.1258873 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 72: UserCommand
2025-08-19 14:28:34.1263689 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 73: UserCommand
2025-08-19 14:28:34.1268428 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 74: UserCommand
2025-08-19 14:28:34.1272999 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 75: UserCommand
2025-08-19 14:28:34.1277280 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 76: UserCommand
2025-08-19 14:28:34.1281642 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 77: UserCommand
2025-08-19 14:28:34.1286150 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 78: UserCommand
2025-08-19 14:28:34.1290294 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 79: UserCommand
2025-08-19 14:28:34.1294206 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 80: UserCommand
2025-08-19 14:28:34.1298142 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 81: UserCommand
2025-08-19 14:28:34.1302386 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 82: UserCommand
2025-08-19 14:28:34.1306791 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 83: UserCommand
2025-08-19 14:28:34.1311053 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 84: UserCommand
2025-08-19 14:28:34.1315134 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 85: UserCommand
2025-08-19 14:28:34.1319133 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 86: UserCommand
2025-08-19 14:28:34.1323177 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 87: UserCommand
2025-08-19 14:28:34.1327214 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 88: UserCommand
2025-08-19 14:28:34.1331194 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 89: UserCommand
2025-08-19 14:28:34.1335259 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 90: UserCommand
2025-08-19 14:28:34.1339487 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 91: UserCommand
2025-08-19 14:28:34.1343977 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 92: UserCommand
2025-08-19 14:28:34.1348303 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 93: UserCommand
2025-08-19 14:28:34.1352561 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 94: UserCommand
2025-08-19 14:28:34.1356842 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 95: UserCommand
2025-08-19 14:28:34.1361375 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 96: UserCommand
2025-08-19 14:28:34.1365417 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 97: UserCommand
2025-08-19 14:28:34.1369415 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 98: UserCommand
2025-08-19 14:28:34.1373376 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 99: UserCommand
2025-08-19 14:28:40.3777551 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(152): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: D:\etmbms\vsprojects\profcppbook\x64\Debug\profcppbook.exe
2025-08-19 14:28:40.3799835 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(152): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: -d
2025-08-19 14:28:40.3804196 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(130): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): given argument: ComplicatedClass
2025-08-19 14:28:40.3809401 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 0: UserCommand
2025-08-19 14:28:40.3814538 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 1: UserCommand
2025-08-19 14:28:40.3819191 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 2: UserCommand
2025-08-19 14:28:40.3823809 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 3: UserCommand
2025-08-19 14:28:40.3828847 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 4: UserCommand
2025-08-19 14:28:40.3834584 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 5: UserCommand
2025-08-19 14:28:40.3839887 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 6: UserCommand
2025-08-19 14:28:40.3845233 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 7: UserCommand
2025-08-19 14:28:40.3850601 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 8: UserCommand
2025-08-19 14:28:40.3855704 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 9: UserCommand
2025-08-19 14:28:40.3860262 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 10: UserCommand
2025-08-19 14:28:40.3864817 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 11: UserCommand
2025-08-19 14:28:40.3869807 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 12: UserCommand
2025-08-19 14:28:40.3874410 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 13: UserCommand
2025-08-19 14:28:40.3878851 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 14: UserCommand
2025-08-19 14:28:40.3883420 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 15: UserCommand
2025-08-19 14:28:40.3887934 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 16: UserCommand
2025-08-19 14:28:40.3892530 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 17: UserCommand
2025-08-19 14:28:40.3896768 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 18: UserCommand
2025-08-19 14:28:40.3900986 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 19: UserCommand
2025-08-19 14:28:40.3905635 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 20: UserCommand
2025-08-19 14:28:40.3910088 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 21: UserCommand
2025-08-19 14:28:40.3915471 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 22: UserCommand
2025-08-19 14:28:40.3921171 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 23: UserCommand
2025-08-19 14:28:40.3926285 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 24: UserCommand
2025-08-19 14:28:40.3931082 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 25: UserCommand
2025-08-19 14:28:40.3936297 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 26: UserCommand
2025-08-19 14:28:40.3940799 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 27: UserCommand
2025-08-19 14:28:40.3945457 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 28: UserCommand
2025-08-19 14:28:40.3949616 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 29: UserCommand
2025-08-19 14:28:40.3953782 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 30: UserCommand
2025-08-19 14:28:40.3958609 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 31: UserCommand
2025-08-19 14:28:40.3965422 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 32: UserCommand
2025-08-19 14:28:40.3969821 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 33: UserCommand
2025-08-19 14:28:40.3974065 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 34: UserCommand
2025-08-19 14:28:40.3978665 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 35: UserCommand
2025-08-19 14:28:40.3983274 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 36: UserCommand
2025-08-19 14:28:40.3987657 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 37: UserCommand
2025-08-19 14:28:40.3991922 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 38: UserCommand
2025-08-19 14:28:40.3996180 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 39: UserCommand
2025-08-19 14:28:40.4000528 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 40: UserCommand
2025-08-19 14:28:40.4004819 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 41: UserCommand
2025-08-19 14:28:40.4009107 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 42: UserCommand
2025-08-19 14:28:40.4013386 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 43: UserCommand
2025-08-19 14:28:40.4017603 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 44: UserCommand
2025-08-19 14:28:40.4021729 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 45: UserCommand
2025-08-19 14:28:40.4026174 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 46: UserCommand
2025-08-19 14:28:40.4030403 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 47: UserCommand
2025-08-19 14:28:40.4034990 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 48: UserCommand
2025-08-19 14:28:40.4039144 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 49: UserCommand
2025-08-19 14:28:40.4043302 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 50: UserCommand
2025-08-19 14:28:40.4047417 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 51: UserCommand
2025-08-19 14:28:40.4051474 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 52: UserCommand
2025-08-19 14:28:40.4055574 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 53: UserCommand
2025-08-19 14:28:40.4060073 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 54: UserCommand
2025-08-19 14:28:40.4064422 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 55: UserCommand
2025-08-19 14:28:40.4068931 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 56: UserCommand
2025-08-19 14:28:40.4073455 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 57: UserCommand
2025-08-19 14:28:40.4078448 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 58: UserCommand
2025-08-19 14:28:40.4082794 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 59: UserCommand
2025-08-19 14:28:40.4087010 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 60: UserCommand
2025-08-19 14:28:40.4091062 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 61: UserCommand
2025-08-19 14:28:40.4095512 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 62: UserCommand
2025-08-19 14:28:40.4099548 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 63: UserCommand
2025-08-19 14:28:40.4103537 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 64: UserCommand
2025-08-19 14:28:40.4108021 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 65: UserCommand
2025-08-19 14:28:40.4112807 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 66: UserCommand
2025-08-19 14:28:40.4117223 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 67: UserCommand
2025-08-19 14:28:40.4121201 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 68: UserCommand
2025-08-19 14:28:40.4125100 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 69: UserCommand
2025-08-19 14:28:40.4128969 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 70: UserCommand
2025-08-19 14:28:40.4132761 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 71: UserCommand
2025-08-19 14:28:40.4136750 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 72: UserCommand
2025-08-19 14:28:40.4140646 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 73: UserCommand
2025-08-19 14:28:40.4144749 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 74: UserCommand
2025-08-19 14:28:40.4149149 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 75: UserCommand
2025-08-19 14:28:40.4153698 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 76: UserCommand
